"id","publishDate","category","size","price","region","court","bailiff","period","ends","href","address","pricePerMeter"
"16399","5 февруари 2021 г. в 16:02 часа","Парцел","3000.00","23760.00","с. Леденик","гр. Велико Търново","Мария Георгиева Глушкова","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16399","общ. Велико Търново","7.92"
"16393","5 февруари 2021 г. в 15:27 часа","Парцел","4400.00","62100.00","с. Лакатник","гр. София окръг","Радост Руменова Горанова-Чолакова","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16393","Радост Руменова Горанова-Чолакова","14.113636363636363"
"16392","5 февруари 2021 г. в 15:23 часа","Парцел","800.00","5760.00","с. Свидня","гр. София окръг","Радост Руменова Горанова-Чолакова","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16392","Радост Руменова Горанова-Чолакова","7.2"
"16381","5 февруари 2021 г. в 14:28 часа","Земеделска земя","8005.00","9325.00","с. Малък Преславец","гр. Силистра","Ервин Шукрю Юсеин","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16381","местност 'КОЛАРСКИ ПЪТ'","1.164896939412867"
"16379","5 февруари 2021 г. в 14:25 часа","Земеделска земя","7182.00","8975.00","с. Малък Преславец","гр. Силистра","Ервин Шукрю Юсеин","от 08.02.2021 до 08.03.2021","09.03.2021 11:00","https://sales.bcpea.org/properties/16379","местност 'КОЛАРСКИ ПЪТ'","1.2496519075466443"
"16373","5 февруари 2021 г. в 14:11 часа","Земеделска земя","1014.00","1265.00","с. Малък Преславец","гр. Силистра","Ервин Шукрю Юсеин","от 08.02.2021 до 08.03.2021","09.03.2021 10:45","https://sales.bcpea.org/properties/16373","местност 'Най-новите лозя'","1.247534516765286"
"16366","5 февруари 2021 г. в 12:55 часа","Магазин","105.36","53920.00","гр. Варна","гр. Варна","Станислава Дамянова Янкова","от 08.02.2021 до 08.03.2021","09.03.2021 14:30","https://sales.bcpea.org/properties/16366","гр. Варна район 'Приморски' ул. „Топра Хисар' № 26 ет.-1","511.7691723614275"
"16365","5 февруари 2021 г. в 12:53 часа","Магазин","143.46","55520.00","гр. Варна","гр. Варна","Станислава Дамянова Янкова","от 08.02.2021 до 08.03.2021","09.03.2021 14:20","https://sales.bcpea.org/properties/16365","гр. Варна район 'Одесос' ул. 'Три уши' № 15","387.0068311724522"
"16364","5 февруари 2021 г. в 12:50 часа","Тристаен апартамент","104.65","70000.00","гр. Варна","гр. Варна","Станислава Дамянова Янкова","от 08.02.2021 до 08.03.2021","09.03.2021 14:10","https://sales.bcpea.org/properties/16364","гр.Варна район „Приморски”  КК „Златни пясъци”– х-л Иглика вх. Д ет. 1 ап. 1","668.8963210702341"
"16363","5 февруари 2021 г. в 12:47 часа","Тристаен апартамент","96.30","188000.00","гр. Варна","гр. Варна","Станислава Дамянова Янкова","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16363","АПАРТАМЕНТ № 7 находящ се в гр.Варна район „Приморски” местност „Траката“  ул. “2-ра“ /“Арх. Манол Йорданов”/ № 32 вх. А ет. 4","1952.232606438214"
"16361","5 февруари 2021 г. в 12:32 часа","Земеделски имот","1690.00","1667.00","с. Близнак","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16361","Георги Пеев Михалев","0.9863905325443787"
"16360","5 февруари 2021 г. в 12:16 часа","Парцел с къща","449.00","338400.00","гр. Приморско","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16360","ул. Ропотамо №7","753.6748329621381"
"16356","5 февруари 2021 г. в 11:55 часа","Склад","132.63","30672.00","гр. Приморско","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16356","ул. Лагуна № 15","231.25989595114228"
"16355","5 февруари 2021 г. в 11:51 часа","Търговски имот","215.16","226550.00","гр. София","гр. София град","Мариян Николов Петков","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16355","Войводина могила № 10","1052.9373489496188"
"16354","5 февруари 2021 г. в 11:46 часа","Къща","115.00","22800.00","гр. Царево","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16354","ул. Георги Бенковски № 4","198.2608695652174"
"16353","5 февруари 2021 г. в 11:39 часа","Ателие, Таван","37.67","28320.00","гр. Приморско","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16353","ул. Зора № 7 ет.4 ап.12","751.7918768250597"
"16352","5 февруари 2021 г. в 11:36 часа","Едностаен апартамент","48.11","38480.00","гр. Приморско","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16352","ул. Лагуна № 15","799.8337144044897"
"16351","5 февруари 2021 г. в 11:32 часа","Парцел с къща","1360.00","5720.00","с. Визица","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 11:00","https://sales.bcpea.org/properties/16351","Георги Пеев Михалев","4.205882352941177"
"16350","5 февруари 2021 г. в 11:28 часа","Парцел","432.00","5868.00","гр. Царево","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16350","зона Север","13.583333333333334"
"16348","5 февруари 2021 г. в 11:24 часа","Парцел","4000.00","22080.00","с. Варвара","гр. Бургас","Георги Пеев Михалев","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16348","местност ГРОБИЩАТА","5.52"
"16331","5 февруари 2021 г. в 09:53 часа","Жилищна сграда","80.00","44.48","с. Върбина","гр. Смолян","Тодор Стефанов Витанов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16331","Тодор Стефанов Витанов","0.5559999999999999"
"16317","4 февруари 2021 г. в 17:13 часа","Парцел с къща","1023.00","43200.00","с. Круша","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 11:05","https://sales.bcpea.org/properties/16317","Станимира Димитрова Костова-Данова","42.22873900293255"
"16304","4 февруари 2021 г. в 16:06 часа","Производствен имот","442.00","29861.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:45","https://sales.bcpea.org/properties/16304","ул. 'Христо Максимов' №37","67.55882352941177"
"16303","4 февруари 2021 г. в 15:59 часа","Производствен имот","359.00","81827.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:45","https://sales.bcpea.org/properties/16303","ул. 'Христо Максимов' №37","227.93036211699163"
"16302","4 февруари 2021 г. в 15:54 часа","Производствен имот","2099.00","356503.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:45","https://sales.bcpea.org/properties/16302","ул. 'Христо Максимов' №37","169.84421152929966"
"16301","4 февруари 2021 г. в 15:49 часа","Производствен имот","281.00","246520.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:45","https://sales.bcpea.org/properties/16301","ул. 'Христо Максимов' №37","877.2953736654804"
"16300","4 февруари 2021 г. в 15:44 часа","Многостаен апартамент","179.52","280720.00","гр. София","гр. София град","Мариян Николов Петков","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16300","'Промишлена № 5","1563.7254901960785"
"16298","4 февруари 2021 г. в 15:33 часа","Гараж","17.00","1350.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:30","https://sales.bcpea.org/properties/16298","ул. 'Марица' №2 ет.0","79.41176470588235"
"16296","4 февруари 2021 г. в 15:28 часа","Етаж от къща","115.00","36000.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:30","https://sales.bcpea.org/properties/16296","ул. 'Марица' №2 ет.1","313.04347826086956"
"16294","4 февруари 2021 г. в 15:21 часа","Етаж от къща","104.00","35550.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:30","https://sales.bcpea.org/properties/16294","ул. 'Марица' №2 ет.2","341.8269230769231"
"16293","4 февруари 2021 г. в 15:12 часа","Гараж","15.00","8730.00","гр. Самоков","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:15","https://sales.bcpea.org/properties/16293","ул. 'Цар Сиомеон' №30 ет.0","582"
"16291","4 февруари 2021 г. в 15:03 часа","Парцел","303.00","3960.00","с. Бели Искър","гр. София окръг","Наталия Благоева Дангова","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16291","ул.'11-та'","13.069306930693068"
"16286","4 февруари 2021 г. в 14:12 часа","Къща","1100.00","9288.00","с. Родина","гр. Велико Търново","Димитър Бончев Бойчев","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16286","Димитър Бончев Бойчев","8.443636363636363"
"16285","4 февруари 2021 г. в 14:11 часа","Земеделска земя","7519.00","7195.20","с. Ковачево","гр. Пазарджик","Деница Йорданова Станчева","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16285","Деница Йорданова Станчева","0.9569357627344062"
"16283","4 февруари 2021 г. в 14:09 часа","Земеделска земя","4699.00","3154.40","с. Ковачево","гр. Пазарджик","Деница Йорданова Станчева","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16283","Деница Йорданова Станчева","0.67129176420515"
"16282","4 февруари 2021 г. в 14:08 часа","Земеделска земя","3300.00","2214.40","с. Ковачево","гр. Пазарджик","Деница Йорданова Станчева","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16282","Деница Йорданова Станчева","0.6710303030303031"
"16256","4 февруари 2021 г. в 12:24 часа","Жилищна сграда","41.15","5833.60","с. Студено буче","гр. Монтана","Мая Цветанова Иванова","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16256","Мая Цветанова Иванова","141.76427703523694"
"16255","4 февруари 2021 г. в 12:22 часа","Жилищна сграда","186.00","16667.20","с. Студено буче","гр. Монтана","Мая Цветанова Иванова","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16255","Мая Цветанова Иванова","89.60860215053764"
"16252","4 февруари 2021 г. в 11:49 часа","Двустаен апартамент","57.09","51638.40","гр. Разград","гр. Разград","Деян Петков Драганов","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16252"," гр.Разград ж.к.Орел бл.26 вх.Е ет.3 ап.7","904.5086705202311"
"16234","4 февруари 2021 г. в 10:45 часа","Парцел","1447.00","3822.40","с. Мадан","гр. Монтана","Мая Цветанова Иванова","от 08.02.2021 до 08.03.2021","09.03.2021 09:30","https://sales.bcpea.org/properties/16234","Мая Цветанова Иванова","2.6416033172080167"
"16223","4 февруари 2021 г. в 09:57 часа","Земеделски имот","994.00","47880.00","с. Мадан","гр. Монтана","Мая Цветанова Иванова","от 08.02.2021 до 08.03.2021","09.03.2021 11:00","https://sales.bcpea.org/properties/16223","Мая Цветанова Иванова","48.16901408450704"
"16222","4 февруари 2021 г. в 09:48 часа","Земеделски имот","476.00","23688.00","с. Мадан","гр. Монтана","Мая Цветанова Иванова","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16222","Мая Цветанова Иванова","49.76470588235294"
"16217","4 февруари 2021 г. в 09:38 часа","Парцел","2840.00","14560.00","с. Пясъчево","гр. Хасково","Николета Маринова Кавакова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16217","Николета Маринова Кавакова","5.126760563380282"
"16213","4 февруари 2021 г. в 09:31 часа","Къща","62.00","144500.00","гр. Костинброд","гр. София окръг","Стоян Атанасов Лазаров","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16213","ул. Георги С. Раковски № 38","2330.6451612903224"
"16145","3 февруари 2021 г. в 13:54 часа","Търговски имот","4262.00","108806.36","с. Варвара","гр. Пазарджик","Добромир Иванов Даскалов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16145","местност „ГРАДИНИТЕ“ ","25.529413420929142"
"16143","3 февруари 2021 г. в 13:47 часа","Парцел","2103.00","12353.21","с. Варвара","гр. Пазарджик","Добромир Иванов Даскалов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16143","местност „ГРАДИНИТЕ“","5.874089396100808"
"16141","3 февруари 2021 г. в 13:43 часа","Парцел","1499.00","8805.42","с. Варвара","гр. Пазарджик","Добромир Иванов Даскалов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16141","местност „ГРАДИНИТЕ“ ","5.874196130753836"
"16140","3 февруари 2021 г. в 13:42 часа","Етаж от къща","70.00","21920.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16140","гр. Разлог ул. 'Тодор Александров' № 25","313.14285714285717"
"16129","3 февруари 2021 г. в 12:26 часа","Парцел с къща","2405.00","33600.00","с. Водица","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 11:00","https://sales.bcpea.org/properties/16129","Станимира Димитрова Костова-Данова","13.970893970893972"
"16127","3 февруари 2021 г. в 12:19 часа","Двустаен апартамент","40.76","60800.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:55","https://sales.bcpea.org/properties/16127","ул. 'Младежка'","1491.658488714426"
"16126","3 февруари 2021 г. в 12:09 часа","Парцел","4999.00","192240.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16126","гр. Разлог местност 'Кутов чукар'","38.45569113822764"
"16125","3 февруари 2021 г. в 12:06 часа","Парцел","8423.00","356040.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16125","гр. Разлог местност 'Гаврица'","42.26997506826547"
"16124","3 февруари 2021 г. в 12:02 часа","Парцел","4940.00","177480.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16124","гр. Разлог местност 'Гаврица'","35.927125506072876"
"16123","3 февруари 2021 г. в 11:59 часа","Парцел","3951.00","167040.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16123","гр. Разлог местност 'Гаврица'","42.277904328018224"
"16122","3 февруари 2021 г. в 11:56 часа","Парцел","4683.00","178200.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16122","гр. Разлог местност 'Катарино'","38.05253042921204"
"16121","3 февруари 2021 г. в 11:55 часа","Други","67.58","2376.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:50","https://sales.bcpea.org/properties/16121","Станимира Димитрова Костова-Данова","35.15833086712045"
"16120","3 февруари 2021 г. в 11:54 часа","Парцел","2266.00","95760.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16120","гр. Разлог местност 'Гаврица'","42.259488084730805"
"16118","3 февруари 2021 г. в 11:51 часа","Парцел","3441.00","123840.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16118","гр. Разлог местност 'Гаврица'","35.98953792502179"
"16116","3 февруари 2021 г. в 11:47 часа","Парцел","4030.00","144720.00","гр. Разлог","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16116","гр. Разлог местност 'Гаврица'","35.9106699751861"
"16112","3 февруари 2021 г. в 11:41 часа","Офис","43.69","39600.00","гр. Аксаково","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:45","https://sales.bcpea.org/properties/16112","Станимира Димитрова Костова-Данова","906.3859006637675"
"16110","3 февруари 2021 г. в 11:34 часа","Търговски имот","877.00","143200.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:40","https://sales.bcpea.org/properties/16110","ул. 'Селиолу' № 11","163.28392246294186"
"16109","3 февруари 2021 г. в 11:26 часа","Парцел","3000.00","15200.00","с. Генерал Кантарджиево","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:35","https://sales.bcpea.org/properties/16109","Станимира Димитрова Костова-Данова","5.066666666666666"
"16105","3 февруари 2021 г. в 11:12 часа","Парцел","4308.00","132320.00","гр. Банско","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16105","гр. Разлог местност 'Карантията'","30.714948932219126"
"16101","3 февруари 2021 г. в 11:06 часа","Парцел","3000.00","15200.00","с. Генерал Кантарджиево","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:30","https://sales.bcpea.org/properties/16101","Станимира Димитрова Костова-Данова","5.066666666666666"
"16098","3 февруари 2021 г. в 10:53 часа","Двустаен апартамент","105.00","47790.00","гр. Сандански","гр. Благоевград","Милица Димитрова Велева","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16098","Милица Димитрова Велева","455.14285714285717"
"16088","3 февруари 2021 г. в 10:44 часа","Земеделска земя","4083.00","29160.00","с. Бачево","гр. Благоевград","Борис Исталянов Велинов","от 08.02.2021 до 08.03.2021","09.03.2021 15:00","https://sales.bcpea.org/properties/16088","с. Бачево Община Разлог","7.141807494489346"
"16087","3 февруари 2021 г. в 10:39 часа","Хотел","100.00","48079.12","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:25","https://sales.bcpea.org/properties/16087","к.к. Чайка м-т 'Банала чешма'","480.7912"
"16083","3 февруари 2021 г. в 10:26 часа","Земеделска земя","3600.00","2352.00","гр. Долни чифлик","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:20","https://sales.bcpea.org/properties/16083","Станимира Димитрова Костова-Данова","0.6533333333333333"
"16081","3 февруари 2021 г. в 10:19 часа","Земеделска земя","3600.00","2880.00","гр. Долни чифлик","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:15","https://sales.bcpea.org/properties/16081","Станимира Димитрова Костова-Данова","0.8"
"16079","3 февруари 2021 г. в 10:17 часа","Парцел с къща","299.00","12240.00","гр. Кула","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 14:00","https://sales.bcpea.org/properties/16079","гр. Кула ул. „Възраждане“ № 89","40.936454849498325"
"16077","3 февруари 2021 г. в 10:11 часа","Други","71.00","38160.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:10","https://sales.bcpea.org/properties/16077","Станимира Димитрова Костова-Данова","537.4647887323944"
"16076","3 февруари 2021 г. в 10:07 часа","Магазин","79.50","40320.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:05","https://sales.bcpea.org/properties/16076","Станимира Димитрова Костова-Данова","507.1698113207547"
"16069","3 февруари 2021 г. в 09:55 часа","Парцел","1000.00","6240.00","гр. Варна","гр. Варна","Станимира Димитрова Костова-Данова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16069","Станимира Димитрова Костова-Данова","6.24"
"16045","2 февруари 2021 г. в 18:03 часа","Магазин","64.57","43200.00","гр. Царево","гр. Бургас","Станимира Стефанова Николова","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16045","гр. Царево ул. Преображенска № 21","669.0413504723557"
"16044","2 февруари 2021 г. в 18:01 часа","Двустаен апартамент","65.26","55200.00","гр. София","гр. София град","Милен Иванов Бъзински","от 08.02.2021 до 08.03.2021","09.03.2021 11:00","https://sales.bcpea.org/properties/16044","гр. София ж.к. Фондови жилища блок 211-А вх. В ет. 1","845.8473797119215"
"16043","2 февруари 2021 г. в 17:59 часа","Тристаен апартамент","84.00","98880.00","с. Синеморец","гр. Бургас","Станимира Стефанова Николова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16043","с. Синеморец к/с Стела Марес","1177.142857142857"
"16037","2 февруари 2021 г. в 17:14 часа","Магазин","109.00","51733.33","гр. Стара Загора","гр. Стара Загора","Иван Димитров Стръмски ","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16037","бул. 'Св. Патриарх Евтимий' № 130","474.6177064220184"
"16036","2 февруари 2021 г. в 17:09 часа","Двустаен апартамент","60.00","45600.00","гр. Стара Загора","гр. Стара Загора","Иван Димитров Стръмски ","от 08.02.2021 до 08.03.2021","09.03.2021 09:00","https://sales.bcpea.org/properties/16036","кв.Железник  ул. Иван Киров Вазов  бл.4  вх.Б  ет.5  ап.42","760"
"16032","2 февруари 2021 г. в 15:45 часа","Парцел","452.00","9856.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16032","гр.Белоградчик ул. Юрий Гагарин № 3 – Б","21.805309734513273"
"16030","2 февруари 2021 г. в 15:39 часа","Парцел","307.80","1748.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16030","гр.Белоградчик ул.“Липа“ №7","5.679012345679012"
"16028","2 февруари 2021 г. в 15:37 часа","Едностаен апартамент","38.00","30960.00","с. Стойките","гр. Смолян","Тодор Стефанов Витанов","от 08.02.2021 до 08.03.2021","09.03.2021 13:00","https://sales.bcpea.org/properties/16028","Тодор Стефанов Витанов","814.7368421052631"
"16027","2 февруари 2021 г. в 15:36 часа","Парцел","312.00","2080.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16027","гр.Белоградчик ул.“Липа“ № 13","6.666666666666667"
"16025","2 февруари 2021 г. в 15:33 часа","Парцел","320.00","1944.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16025","гр.Белоградчик ул.Карловица №25","6.075"
"16024","2 февруари 2021 г. в 15:31 часа","Парцел","405.00","2160.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16024","гр.Белоградчик ул.Лале №3","5.333333333333333"
"16023","2 февруари 2021 г. в 15:30 часа","Парцел","187.00","1008.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16023","гр.Белоградчик ул.Трети март №94","5.390374331550802"
"16021","2 февруари 2021 г. в 15:26 часа","Парцел","272.00","2433.60","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16021","бул. СЪЕДИНЕНИЕ № 20-в","8.947058823529412"
"16019","2 февруари 2021 г. в 15:22 часа","Парцел","8555.00","79560.00","гр. Белоградчик","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16019","гр.Белоградчик ул.Васил Левски №25","9.299824663939217"
"16013","2 февруари 2021 г. в 15:03 часа","Вила","240.25","144800.00","с. Рабиша","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16013","с.Рабиша","602.7055150884495"
"16008","2 февруари 2021 г. в 14:46 часа","Къща","117.00","10688.00","с. Дреновец","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/16008","с.Дреновец","91.35042735042735"
"15995","2 февруари 2021 г. в 14:13 часа","Търговски имот","245.70","27040.00","гр. Димово","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15995","гр.Димово","110.05291005291006"
"15991","2 февруари 2021 г. в 14:09 часа","Къща","74.50","540.00","с. Кладоруб","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15991","с.Кладоруб ул.Първа №2","7.248322147651007"
"15989","2 февруари 2021 г. в 13:45 часа","Парцел","800.00","1728.00","с. Рабиша","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15989","с.Рабиша","2.16"
"15986","2 февруари 2021 г. в 13:41 часа","Парцел","750.00","1620.00","с. Рабиша","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15986","с.Рабиша","2.16"
"15985","2 февруари 2021 г. в 13:38 часа","Парцел","720.00","1555.92","с. Рабиша","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15985","с.Рабиша","2.161"
"15984","2 февруари 2021 г. в 13:32 часа","Парцел","613.00","2048.00","с. Боровица","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15984","с.Боровица","3.34094616639478"
"15983","2 февруари 2021 г. в 13:30 часа","Парцел","1076.00","3592.00","с. Боровица","гр. Видин","Виолета Младенчова Томова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15983","Виолета Младенчова Томова","3.3382899628252787"
"15956","2 февруари 2021 г. в 10:23 часа","Други","530.00","7440.00","гр. Банкя","гр. София град","Йорданка Борисова Моллова","от 08.02.2021 до 08.03.2021","09.03.2021 10:00","https://sales.bcpea.org/properties/15956","Йорданка Борисова Моллова","14.037735849056604"
